id,title,content,media,date,label,clean_message,stat_distortion,causal_error,emotional_provocation,source_lack,img_mismatch,url,category,pub_time,image_url,summary,fake_score,body_ready,predicted_label,fake_probability(%),결과_텍스트
1,"""폭염 온다""…中, 중동 위기 속 LNG '싹쓸이' 나서","30일 평균 하루 17.8만톤 도입…2월 초 이후 최대 전쟁으로 막힌 카타르 물량 캐나다·러시아가 메워 유럽 도입량은 1년 전보다 19% 감소 [이데일리 방성훈 기자] 세계 최대 액화천연가스(LNG) 수입국인 중국이 여름 폭염을 앞두고 LNG 구매를 대폭 늘리고 있다. 무더위로 냉방 등 전력 소비가 급증할 것에 대비하기 위한 움직임이다. (사진=AFP) 8일(현지시간) 블룸버그통신에 따르면 중국의 LNG 도입량은 최근 30일 동안 하루 평균 17만8000톤(t)으로, 중동 전쟁 발발 직전인 2월 초 이후 가장 많은 수준으로 뛰었다. 4월 중순부터 늘기 시작한 중국의 LNG 도입 물량은 최근 5년 간의 계절 평균치에 빠르게 근접하고 있다. 중국 최대 해양 석유·가스 기업인 중국해양석유(CNOOC) 등 국영 수입업체들이 매수를 늘린 가운데, 중국 수입업체들은 카타르산 공급 차질을 메우기 위해 월 7~10척분(카고)을 사들이고 있다고 트레이더들은 전했다. 한 카고는 LNG 운반선 한 척에 싣는 물량 단위다. 주요 매수자들은 지난 4월 말부터 구매를 확대했고, 광둥 조보에너지그룹 같은 민영 에너지업체들도 물량 확보 경쟁에 뛰어들었다. 도입량이 급증한 데에는 중동 전쟁으로 페르시아만을 빠져나가는 선적이 막힌 탓이 크다. 다만 지난달 카타르산 LNG 감소분은 캐나다·말레이시아·러시아 등 다른 수출국의 물량 증가로 상쇄됐다고 선박 추적 데이터는 보여준다. 세계 최대 구매국인 중국의 식욕이 되살아나면서, 겨울철 재고 비축 수요를 앞두고 아시아와 유럽 간 물량 확보 경쟁이 한층 치열해질 수 있다는 관측이 나온다. 현재 유럽의 30일 이동평균 도입량은 1년 전보다 19% 적고, 3월 중순 이후 줄곧 감소세를 이어가고 있다. 실제 CNOOC는 지난달 6월·7월·8월 인도분 여러 척을 사들였고, 중견 업체인 저장에너지인터내셔널도 7월 인도분 1척을 매입했다. 이런 매수세 확대는 지난해와는 정반대 흐름이다. 지난해 중국은 값싼 파이프라인 가스와 넉넉한 재고, 석탄·재생에너지 등 대체재에 더 기대면서 LNG 수요가 부진했다.",이데일리,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/018/0006300854?sid=001,정치/속보,2분전,https://imgnews.pstatic.net/image/origin/018/2026/06/08/6300854.jpg?type=nf106_72,세계 최대 액화천연가스(LNG) 수입국인 중국이 여름 폭염을 앞두고 LNG 구매를 대폭 늘리고 있다. 무더위로 냉방 등 전력 소 …,3.6,True,0,3.6,✅ 진짜뉴스
2,"아이들 아픈 마음까지 보듬다… 기장군, 위기청소년 가정 의료비 지원","여성 가장 긴급지원사업 선정 민관 협력, 복지 사각지대 해소 경제적 어려움 속에서 자녀의 치료비 마련에 어려움을 겪던 위기청소년 가정에 따뜻한 희망이 전해졌다. 기장군은 바보의나눔이 추진하는 '여성 가장 긴급지원사업' 공모에 지역 위기청소년 가정 1세대가 선정돼 의료비 지원을 받게 됐다고 8일 전했다. '여성 가장 긴급지원사업'은 2014년 발생한 송파 세 모녀 사건을 계기로 복지 사각지대에 놓인 여성 가장을 지원하기 위해 바보의나눔이 2015년부터 추진해 온 사업이다. 퇴거 위기나 질병 등 긴급한 상황에 놓인 여성 가장 가정을 발굴해 실질적인 도움을 제공하고 있다. 이번 공모를 통해 선정된 가정은 위기청소년 2명을 양육하는 여성 가장 가정으로, 총 240만원의 의료비를 지원받게 됐다. 이 가정은 경제적 부담으로 인해 자녀 치료비 마련에 어려움을 겪고 있었으며, 기장군의 위기청소년 발굴 과정에서 지원 필요성이 확인돼 공모사업에 신청하게 됐다. 기장군은 기장군청소년상담복지센터와 협력해 지원금 지급뿐만 아니라 지속적인 사례관리도 함께 추진할 예정이다. 또 지역 위기청소년 가정을 대상으로 매월 이 사업을 신청해 복지 지원이 필요한 가정들을 적극적으로 발굴·연계할 방침이다. 지원 대상으로 선정된 청소년의 어머니는 ""두 아이의 의료비를 어떻게 마련해야 할지 막막했는데 이번 지원이 큰 힘이 됐다""며 ""다시 살아갈 용기와 희망을 주신 바보의나눔과 기장군 관계자분들께 진심으로 감사드린다""고 말했다. 정종복 군수는 ""이번 공모사업 선정이 경제적 어려움을 겪고 있는 청소년 가정에 실질적인 도움이 되길 바란다""며 ""복지 사각지대에 놓인 청소년과 가족들을 위한 다양한 지원사업을 발굴하고 연계하는 데 최선을 다하겠다""고 말했다. 기장군은 청소년 안전망을 중심으로 위기청소년과 가족을 위한 복지자원을 지속적으로 발굴·연계하고 있으며, 민관 협력을 통해 복지 사각지대 해소와 촘촘한 지역사회 안전망 구축에 힘쓰고 있다. 기장군청.",아시아경제,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/277/0005773389?sid=001,정치/속보,4분전,https://imgnews.pstatic.net/image/origin/277/2026/06/08/5773389.jpg?type=nf106_72,경제적 어려움 속에서 자녀의 치료비 마련에 어려움을 겪던 위기청소년 가정에 따뜻한 희망이 전해졌다. 기장군은 바보의나눔이 추진하 …,3.7,True,0,3.7,✅ 진짜뉴스
3,"[유미's 픽] 엔비디아 손잡은 두산, 로봇 넘어 AI 인프라로…DDI 역할 커지나","로봇·건설장비·전력·소재로 협력 확대…그룹 데이터 통합 역량 시험대 두산그룹이 엔비디아와 피지컬 인공지능(AI) 및 AI 팩토리 인프라 분야 협력을 확대하면서 그룹 내 디지털 전환 조직인 두산디지털이노베이션(DDI)의 역할이 주목받고 있다. 로봇, 건설장비, 전력, 전자소재 등 계열사별 사업 역량을 AI 인프라 생태계로 묶는 과정에서 데이터·클라우드·보안·운영 체계를 연결할 조직의 중요성이 커지고 있어서다. 8일 업계에 따르면 두산과 엔비디아의 협력은 로봇을 넘어 건설장비, 전력 인프라, 전자소재까지 확대될 것으로 보인다. 이에 따라 두산로보틱스는 엔비디아 아이작 심, 아이작 랩, 코스모스, 젯슨 토르 등을 활용해 AI 기반 로봇 플랫폼인 '에이전틱 로봇 OS' 고도화를 추진한다. 두산밥캣은 건설·조경·농업·자재운반 장비에 피지컬 AI 기술을 접목하는 방안을 검토할 예정이다. 두산에너빌리티는 가스터빈, 증기터빈, 소형모듈원전(SMR), 수소연료전지 등을 활용해 AI 데이터센터 전력 인프라와 연결될 수 있는 사업 기회를 모색한다. ㈜두산 전자BG는 AI 서버와 네트워킹 장비에 쓰이는 인쇄회로기판(PCB) 핵심 소재인 동박적층판(CCL)을 통해 AI 데이터센터 인프라 생태계 지원에 나설 것으로 관측된다. (이미지=두산그룹) 이번 협력은 두산그룹 주요 계열사의 기존 사업에 엔비디아 AI 기술을 접목하는 방식으로 추진된다. 또 실제 사업화 과정에선 개별 제품 경쟁력뿐 아니라 두산이 계열사별 사업을 하나의 AI 인프라 체계로 묶는 역량을 얼마나 발휘할지가 주목된다. 피지컬 AI와 AI 팩토리가 단일 제품이나 설비 중심의 사업이 아니라 데이터와 인프라, 운영 체계가 결합된 플랫폼형 사업에 가깝기 때문이다. 업계 관계자는 ""피지컬 AI 구현에는 로봇이나 장비 자체의 성능뿐 아니라 이를 운영할 데이터·소프트웨어 인프라가 필요하다""며 ""현장 데이터 수집, 시뮬레이션, 학습, 추론, 원격 운영, 장애 대응, 사이버보안 체계가 함께 맞물려야 한다""고 설명했다. 그러면서 ""AI 팩토리 역시 GPU 서버와 전력 설비, 소재 공급망만으로 완성되기 어렵다""며 ""데이터센터 운영 시스템, 클라우드, 네트워크, 보안, 애플리케이션 운영 역량이 결합돼야 한다""고 덧붙였다. 두산디지털이노베이션 부스 조감도 (사진=DDI) 이에 일각에선 두산과 엔비디아의 이번 협력을 계기로 DDI의 역할이 커질 것으로 예상했다. 이번 협력이 로봇, 건설장비, 전력 설비, 전자소재 등 여러 사업을 아우르는 만큼 계열사별 데이터와 시스템을 통합해 운영할 조직의 필요성이 커질 수 있다고 봐서다. DDI는 ㈜두산이 자체 사업으로 운영하는 통합 IT 서비스 조직으로, 두산그룹 계열사를 비롯해 외부 기업을 대상으로 IT 인프라 구축·운영 서비스를 제공한다. 또 AI·데이터 분석·차세대 보안·클라우드 솔루션 사업도 맡고 있다. DDI의 사업 영역은 엔비디아 협력 확대 과정에서 필요한 디지털 기반 업무와 겹친다. 디지털서비스 부문은 클라우드 기반 애플리케이션 컨설팅부터 구축·운영까지 전체 IT 프로세스를 제공한다. 두산그룹의 통합 비즈니스 플랫폼 구축을 지원하고 그룹 내 신성장 사업과 협력해 DT 강화도 추진하고 있다. 엔터프라이즈서비스 부문은 IT 인프라 구축·운영·관리, 그룹 포털과 웹사이트 서비스, 정보보안, 클라우드 서비스 운영 등을 담당한다. 이 같은 업무는 계열사별 AI 기술 도입을 그룹 차원의 사업으로 확장하는 과정에서 중요해질 수 있다. 두산과 엔비디아의 협력이 로봇, 건설장비, 전력 인프라, 전자소재로 넓어질수록 각 사업에서 발생하는 데이터를 통합하고 이를 운영할 공통 플랫폼이 필요하기 때문이다. 이번 협력에서 두산로보틱스는 시뮬레이션 데이터와 작업 데이터를 활용하고, 두산밥캣은 건설·농업·자재운반 현장의 환경 데이터와 운행 데이터를 축적하는 역할을 맡을 것으로 보인다. 또 두산에너빌리티는 AI 데이터센터 전력 수요 예측과 발전 설비 운영 최적화, 장애 대응 체계 구축이 중요해질 전망이다. ㈜두산 전자BG 역시 AI 서버와 네트워킹 장비 수요 변화에 맞춰 고객·품질·공급망 데이터 관리 역량을 강화할 필요성이 커질 것으로 예상된다. 다만 업계에선 두산이 계열사별 데이터를 개별적으로 운영할 경우 AI 인프라 사업의 확장에 한계가 생길 수 있을 것으로 관측했다. 로봇과 장비, 전력 설비, 소재 사업을 하나의 AI 인프라 생태계로 묶기 위해서는 데이터 표준화, 클라우드 운영, 보안 체계, 현장 시스템 연동이 필요해서다. 이에 일각에선 DDI가 향후 그룹 내 디지털 통합 역할을 맡을 가능성이 있다고 보고 있다. 또 두산과 엔비디아의 협력이 계열사별 사업을 하나의 AI 인프라 체계로 묶는 방향으로 확대되면 DDI의 실적에도 긍정적인 영향을 줄 것으로 예상했다. DDI의 IT 인프라, 클라우드, AI, 데이터 분석, 보안 역량이 로봇·건설장비·전력·전자소재 사업을 연결하는 기반으로 쓰일 수 있기 때문이다. 현재 ㈜두산 내 DDI가 차지하는 매출 비중은 0.2% 수준으로, 지난해 매출액은 421억원, 올해 1분기 매출액은 126억원을 기록했다. 이 같은 상황에서 두산이 올해부터 2028년까지 DDI 부문 향후 투자 계획에 IT 인프라 투자를 반영했다는 점도 눈여겨 볼 요소다. 여기에 두산그룹의 사업 포트폴리오 변화도 DDI 역할 확대 가능성에 힘을 싣는다. 실제 두산은 최근 로봇, 반도체 테스트, 전자소재, 에너지, 건설장비 등으로 사업 축을 재편해 왔던 상태로, 엔비디아와의 협력은 이들 사업을 AI 인프라라는 공통 키워드로 묶는 계기가 될 수 있다. 업계 관계자는 ""로봇, 건설장비, 전력 설비, 전자소재를 하나의 AI 인프라 사업으로 확장하려면 계열사별 데이터를 통합해 운영할 공통 체계가 필요하다""며 ""두산과 엔비디아의 협력은 그룹이 가진 산업 데이터를 어떻게 연결하고 운영할지의 문제인 만큼, 향후 DDI의 존재감이 더 커질 수 있을 것""이라고 말했다.",지디넷코리아,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/092/0002425751?sid=001,정치/속보,5분전,https://imgnews.pstatic.net/image/origin/092/2026/06/08/2425751.jpg?type=nf106_72,두산그룹이 엔비디아와 피지컬 인공지능(AI) 및 AI 팩토리 인프라 분야 협력을 확대하면서 그룹 내 디지털 전환 조직인 두산디지 …,3.4,True,0,3.4,✅ 진짜뉴스
4,"현대엘리베이터설치, ISO 45001 인증 획득…안전 체계 강화","국제표준 기반 안전보건경영시스템 구축 황학구 현대엘리베이터설치 대표이사(왼쪽)와 송지영 한국품질재단 대표가 지난달 27일 서울시 송파구 한국품질재단 본사에서 열린 ISO 45001 인증 수여식에서 기념 촬영을 하고 있다. ⓒ현대엘리베이터설치 [데일리안 = 이소영 기자] 현대엘리베이터설치가 안전보건 관리 체계를 강화하며 중대재해 예방 역량 제고에 나섰다. 현대엘리베이터설치는 지난달 27일 안전보건경영시스템 국제표준인 ‘ISO 45001’ 인증을 취득했다고 8일 밝혔다. ISO 45001은 국제표준화기구(ISO)가 제정한 안전보건경영시스템 인증으로, 사업장 내 위험요인을 식별·평가하고 이를 개선할 수 있는 관리 체계를 갖췄는지를 평가한다. 현대엘리베이터설치는 이번 인증을 계기로 본사와 현장을 아우르는 안전보건 관리 체계를 국제 기준에 맞춰 정비했다. 특히 승강기 설치 현장의 특성을 반영해 고소 작업과 중량물 취급 등 위험 작업에 대한 예방·관리 체계를 강화했다. 회사는 잠재적인 위험 요소를 사전에 발굴하고 개선하는 자율안전 예방 체계도 구축했다. 이를 통해 법규 준수를 넘어 국제 기준에 부합하는 안전관리 역량을 확보했다는 설명이다. 현대엘리베이터설치는 향후 근로자 안전 확보와 중대재해 예방 활동을 강화할 계획이다. 중대재해처벌법과 산업안전보건법 등 안전 관련 규제가 강화되는 가운데 체계적인 안전보건경영시스템을 기반으로 위험 요소를 줄여나간다는 방침이다. 황학구 현대엘리베이터설치 대표이사는 “ISO 45001 인증 취득은 고객과 임직원의 안전을 최우선 가치로 삼아온 결과”라며 “현장에서 안전성을 체감할 수 있도록 책임 있게 실천해 나가겠다”고 말했다.",데일리안,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/119/0003098903?sid=001,정치/속보,2분전,https://imgnews.pstatic.net/image/origin/119/2026/06/08/3098903.jpg?type=nf106_72,현대엘리베이터설치가 안전보건 관리 체계를 강화하며 중대재해 예방 역량 제고에 나섰다. 현대엘리베이터설치는 지난달 27일 안전보건 …,3.4,True,0,3.4,✅ 진짜뉴스
5,"현대엘리베이터설치, 국제표준 ISO 45001 인증 취득…“자율 안전 체계 강화”","지난달 27일 인증 취득 “고객·임직원 안전·건강이 최우선 가치” 황학구 현대엘리베이터설치 대표이사(왼쪽)와 송지영 한국품질재단 대표가 지난달 27일 서울시 송파구 한국품질재단 본사에서 열린 ‘현대엘리베이터설치 ISO 45001 인증 수여식’에서 기념 촬영을 하고 있다. [현대엘리베이터설치 제공] [헤럴드경제=서재근 기자] 현대엘리베이터 자회사 현대엘리베이터설치는 지난달 27일 안전보건경영시스템 국제표준 ISO 45001 인증을 취득했다고 8일 밝혔다. ISO 45001은 국제표준화기구(ISO)가 제정한 안전보건경영시스템 인증으로 사업장 위험요인을 식별·평가하고 이를 개선할 수 있는 관리 체계를 갖췄는지 평가한다. 현대엘리베이터설치는 인증 취득을 통해 본사·현장을 아우르는 안전보건 관리 체계를 국제표준 수준으로 정비했다. 특히 승강기 설치 현장 특성을 반영해 고소 작업, 중량물 취급 등 위험 작업에 대한 예방·관리 프로세스를 강화했다. 아울러 잠재적 위험 요인을 사전 발굴해 개선하는 자율안전 예방체계를 구축, 이를 통해 법규 준수 수준을 넘어 국제 기준에 부합하는 안전보건 관리 역량을 대외적으로 인정받게 됐다는 게 회사 측의 설명이다. 현대엘리베이터설치는 인증을 계기로 근로자 안전 확보와 중대재해 예방 활동을 강화할 계획이다. 중대재해처벌법·산업안전보건법 등 안전 관련 법령의 요구 수준이 높아지는 상황에서 체계적인 안전보건경영시스템을 통해 리스크를 사전 차단하겠다는 구상이다. 황학구 현대엘리베이터설치 대표이사는 “ISO 45001 인증 취득은 고객·임직원의 안전과 건강을 최우선 가치로 삼아온 결과”라며 “현장에서 안전성을 체감할 수 있도록 책임있게 실천해 나가겠다”고 말했다. 한편, 현대엘리베이터 설치는 지난 2022년 설립된 현대엘리베이터의 자회사로 승강기 설치 공사를 주요 사업으로 영위하고 있다.",헤럴드경제,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/016/0002653554?sid=001,정치/속보,2분전,https://imgnews.pstatic.net/image/origin/016/2026/06/08/2653554.jpg?type=nf106_72,지난달 27일 인증 취득 “고객·임직원 안전·건강이 최우선 가치” 황학구 현대엘리베이터설치 대표이사(왼쪽)와 송지영 한국품질재단 …,3.2,True,0,3.2,✅ 진짜뉴스
6,"젠슨 황 CEO·정의선 회장, 현대차 로봇과 기념 촬영","(서울=뉴스1) 김진환 기자 = 젠슨 황 엔비디아 최고경영자(CEO)와 정의선 현대자동차 그룹 회장이 8일 서울 서초구 현대자동차그룹 양재 사옥에서 사족보행 보안로봇, 이동형 로봇 플랫폼 '모베드(MobED)'와 함께 기념 촬영을 하고 있다. 2026.6.8/뉴스1",뉴스1,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/421/0008991910?sid=001,정치/속보,6분전,https://imgnews.pstatic.net/image/origin/421/2026/06/08/8991910.jpg?type=nf106_72,젠슨 황 엔비디아 최고경영자(CEO)와 정의선 현대자동차 그룹 회장이 8일 서울 서초구 현대자동차그룹 양재 사옥에서 사족보행 보 …,3.6,True,0,3.6,✅ 진짜뉴스
7,현대차 직원들 연호에 화답하는 젠슨 황 CEO·정의선 회장,(서울=뉴스1) 김진환 기자 = 젠슨 황 엔비디아 최고경영자(CEO)와 정의선 현대자동차 그룹 회장이 8일 서울 서초구 현대자동차그룹 양재 사옥에서 직원들의 연호에 화답하고 있다. 2026.6.8/뉴스1,뉴스1,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/421/0008991906?sid=001,정치/속보,6분전,https://imgnews.pstatic.net/image/origin/421/2026/06/08/8991906.jpg?type=nf106_72,젠슨 황 엔비디아 최고경영자(CEO)와 정의선 현대자동차 그룹 회장이 8일 서울 서초구 현대자동차그룹 양재 사옥에서 직원들의 연 …,3.6,True,0,3.6,✅ 진짜뉴스
8,"고리원자력본부, 어촌과 함께 키우는 풍요의 바다… 어패류 방류행사 개최","바다의 날 기념, 강도다리 치어·전복 치패 5만 미 방류 고리원자력본부가 지역 어업인과 함께 기장군 연안에 어패류를 방류하며 해양생태계 복원과 수산자원 증대에 나섰다. 한국수력원자력 고리원자력본부(본부장 이상욱)는 지난 5일 부산시 기장군 장안읍 월내항 일원에서 '재27회 고리원자력본부 온배수 이용 양식 어패류 방류행사'를 개최했다. 이번 행사는 지난달 31일 바다의 날을 기념해 발전소 온배수를 활용해 양식한 어패류를 지역 해역에 방류함으로써 수산자원 회복과 어촌 소득 증대에 기여하기 위해 마련됐다. 이날 행사에는 이상욱 고리원자력본부장을 비롯해 정종복 기장군수, 지역 주요 인사, 어촌계 관계자, 지역 주민 등 약 300명이 참석했다. 고리원자력본부는 이날 강도다리 치어 3만 미, 전복 치패 2만 미 등 총 5만 미의 어패류를 방류했다. 강도다리 치어는 행사 당일 참석자들과 함께 월내항 인근 해역에 직접 방류하고, 전복 치패는 생육 환경을 고려해 지난 5월 28일 길천, 월내 어촌계 해역에 사전 방류했다. 올해로 27회째를 맞이한 어패류 방류행사는 고리원자력본부의 대표적인 지역 상생사업 가운데 하나로, 고리원자력본부는 현재까지 넙치 35만 미, 참돔 167만 미, 강도다리 32만 미, 전복 76만 미 등 총 310만 미의 어패류를 방류했다. 이상욱 고리원자력본부장은 ""이번 어패류 방류행사가 기장지역 어촌경제 활성화와 수산자원 회복에 보탬이 되길 바란다""며 ""고리원자력본부는 앞으로도 건강한 해양생태계를 지키고, 지역과 상생하는 다양한 사회공헌활동을 지속적으로 추진하겠다""고 말했다.",아시아경제,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/277/0005773388?sid=001,정치/속보,6분전,https://imgnews.pstatic.net/image/origin/277/2026/06/08/5773388.jpg?type=nf106_72,고리원자력본부가 지역 어업인과 함께 기장군 연안에 어패류를 방류하며 해양생태계 복원과 수산자원 증대에 나섰다. 한국수력원자력 고 …,17.7,True,0,17.7,✅ 진짜뉴스
9,"투표지 부족 시위, 오후 3시 최대 1만2천명...경찰에 박수치고 쓰레기 정리[종합]","6·3 지방선거 투표용지 부족 사태를 규탄하며 재선거를 요구하는 '잠실 개표소 봉쇄 시위'가 계속되고 있는 8일 서울 송파구 올림픽공원 핸드볼경기장 출입구 앞에서 참가자들이 구호를 외치고 있다. 2026.6.8 연합뉴스 [파이낸셜뉴스] 6·3 지방선거 투표용지 부족 사태를 규탄하는 서울 송파구 올림픽공원 핸드볼경기장 앞 시위가 나흘째 이어졌지만, 경찰병력 교대에 박수를 보내거나 스스로 쓰레기를 정리하는 등 질서정연한 모습을 보였다. 8일 올림픽공원 핸드볼경기장 일대에 모인 시민들은 ""절차의 공정성이 훼손됐다""거나 ""재선거""를 반복해 외치며 정부의 응답을 요구했다. 시민들은 중앙 입구와 경기장 일대 모든 출입구에 집결했으며, 개표소 주변에도 운집했다. ■10명 중 2명은 '청년' ""힘들어도 끝까지"" 밤새 출입문에 투표함이 나가는지를 살펴봤다는 A씨(40대)는 ""몸은 고되고 피곤하지만 그래도 의미 있는 일이라고 생각해 자리를 지키고 있다""며 ""누가 시켜서 나온 게 아니라 투표용지 부족 사태가 그냥 넘어가서는 안 된다고 봤다. 힘들어도 끝까지 문제 제기는 해야 한다는 마음""이라고 말했다. 고성이나 언쟁, 욕설은 줄었다. 대신 시위에 대응하기 위해 출동한 경찰이 교대하자, 박수를 보냈고, 이동 과정에서도 차례를 지켰다. 또 쓰레기를 한 곳에 모아 정리하거나 태극기를 버리지 말고 다음 참가자를 위해 반납해달라고 안내하는 모습도 곳곳에서 목격됐다. 서울 실시간 도시데이터에 따르면 이날 오후 3시 기준 올림픽공원 내 체류 인구는 1만~1만2000명으로 집계됐다. 60대 이상이 25.2%로 가장 많았으나, 10~20대도 22.3%에 달했다. 10명 중 2명 이상은 청년이라는 의미다. 또 30대는 18.0%, 40대 18.8%, 50대 15.8%로 기록됐다. 서울 관악구 주민 김정균씨(32세)는 ""집회와 시위는 헌법과 법률이 보장한 국민의 권리이고, 이번에도 선거 관리 문제에 항의하기 위해 시민들이 모인 것""이라며 ""(일부 참가자의 주장처럼) 오히려 시위라는 표현을 피하려고만 하면 우리가 주장하는 참정권 문제의 의미도 흐려질 수 있다""고 지적했다. 다만 긴 시위가 이어지면서 참가자들 사이의 신경전도 일부 벌어졌다. 개표소인 체육관으로 들어가는 짐을 일일이 확인하려는 참가자들과 이에 반발하는 참가자 사이에서 고성이 오가기도 했다. 현장에서는 선관위 관계자나 개표 관련 물품의 출입을 감시해야 한다는 주장과 과도한 통제가 시위 취지를 흐린다는 반응이 엇갈렸다. B씨(20대)는 ""확인이 필요하다는 취지는 이해하지만 미성년자 (핸드볼) 선수들까지 과도하게 몰아붙이는 것은 선을 넘는 일""이라며 ""우리가 문제를 제기하러 온 것이지, 무고한 사람들에게 위협을 주려고 온 건 아니지 않느냐""고 다른 참가자들을 설득했다. ■선관위 수사 속도...4건 접수 한편 시민사회단체가 중앙선거관리위원회 관계자를 고발한 사건 수사도 속도를 내고 있다. 서울경찰청 광역범죄수사대는 같은 날 오전 김순환 서민민생대책위원회(서민위) 사무총장을 고발인 신분으로 불러 조사했다. 김 사무총장은 조사에 앞서 기자들과 만나 ""투표소 약 50곳에서 투표용지가 부족해 국민들이 투표를 하지 못했다""며 ""선관위가 막중한 책임을 져야 한다""고 주장했다. 김 총장은 특히 투표용지 인쇄 예산과 실제 인쇄 물량의 차이를 문제 삼았다. 중앙선관위는 통상 선거인 수의 110% 수준을 기준으로 투표용지 인쇄 예산을 편성해 온 것으로 알려졌다. 반면 지난해 개정된 지방선거 관리 지침에는 사전투표율과 과거 선거 투표율 등을 고려해 선거일 투표용지를 선거인 수의 50% 수준까지 축소 인쇄할 수 있도록 하는 내용이 담겼다. 실제 이번 지방선거에서는 서울 송파구 14곳을 포함해 전국 50개 투표소에서 투표용지가 부족했던 것으로 파악됐다. 일부 지역 선관위는 해당 지침에 따라 인쇄 물량을 줄인 반면, 다른 지역은 투표율 상승 가능성을 고려해 기존 수준을 유지하는 등 지역별 대응에도 차이가 있었던 것으로 알려졌다. 그는 ""이 부분이 바로 업무상 횡령 의혹의 핵심""이라며 ""선세금 문제와도 직결된 사안인 만큼 중대한 범죄 의혹으로 다뤄져야 하는 사안""이라고 비판했다. 서민위가 직무유기, 직권남용, 업무상 횡령·배임 혐의로 고발한 선관위 관계자는 노태악 중앙선관위원장 등 6명이다. 경찰은 그동안 선거 종사자들이 참여한 대화방 자료를 확보한 뒤 선거 사무에 동원된 공무원과 투표용지 부족으로 투표하지 못한 시민들을 조사해 왔다. 또 투표용지 인쇄 업체들에 대한 조사도 진행 중인 것으로 파악됐다. 경찰은 고발인 조사를 마친 뒤 고발 내용의 사실관계와 법리 검토를 이어갈 방침이다. 박성주 경찰청 국가수사본부장은 이날 정례 기자간담회에서 ""관련 사건은 모두 4건이 접수됐다""며 ""합수본이 설치되면 차질 없이 운영될 수 있도록 수사 로드맵에 따라 기초수사를 신속히 진행하고 있다""고 전했다.",파이낸셜뉴스,2026-06-08,,,0,0,0,0,0,https://n.news.naver.com/mnews/article/014/0005532024?sid=001,정치/속보,7분전,https://imgnews.pstatic.net/image/origin/014/2026/06/08/5532024.jpg?type=nf106_72,"6·3 지방선거 투표용지 부족 사태를 규탄하는 서울 송파구 올림픽공원 핸드볼경기장 앞 시위가 나흘째 이어졌지만, 경찰병력 교대에 …",4.4,True,0,4.4,✅ 진짜뉴스
